index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369
78,44,45,48,49,54,46,48,49,46,48,46,48,48,50,49,47,47,48,48,44,49,47,40,50,48,48,44,52,51,48,50,51,45,47,51,50,58,49,50,50,39,48,50,51,49,48,48,48,55,47,51,50,48,46,48,45,49,46,48,51,48,46,47,47,49,47,49,48,48,49,49,49,53,52,52,47,51,45,-10,49,45,49,48,49,48,48,21,47,41,19,51,58,49,48,49,48,42,47,47,51,50,50,52,49,48,44,49,47,44,52,55,53,49,54,51,48,47,55,48,50,50,47,59,44,45,51,47,49,61,46,46,45,52,47,49,48,51,51,55,48,50,47,42,47,48,50,51,50,44,52,45,58,51,46,47,47,52,50,47,47,48,44,47,54,51,50,49,47,47,50,47,48,53,55,48,49,48,51,50,48,51,43,48,49,56,49,48,48,50,48,51,48,45,52,48,42,42,52,61,51,51,48,52,44,20,47,53,47,45,49,47,47,51,51,50,48,51,47,52,49,46,49,48,48,47,49,49,47,48,41,91,48,48,51,47,55,53,50,52,47,47,47,12,50,48,47,49,46,71,58,41,64,41,39,48,59,62,71,63,69,69,58,63,66,29,71,52,56,64,59,41,44,44,45,56,46,42,48,66,70,72,61,56,71,48,66,43,58,61,55,51,61,69,72,43,52,41,49,57,34,80,53,68,41,61,44,56,48,46,66,62,44,21,61,62,59,58,42,56,59,49,66,42,63,63,55,46,67,70,41,47,61,52,57,58,62,46,62,52,66,67,62,60,70,60,75,60,20,67,54,48,61,51,58,58,62,73,43,43,42,65,66,30,47,66,56,55,67,74,63
79,47,48,53,53,55,51,54,52,51,49,50,50,49,50,52,49,57,49,49,46,54,46,43,51,57,50,52,53,50,50,55,54,47,57,56,49,52,48,56,51,35,50,50,47,51,54,31,50,48,46,51,51,50,49,50,49,37,49,51,50,58,53,46,56,46,52,47,52,56,46,52,53,52,53,57,49,47,50,57,-10,30,24,58,25,27,52,55,57,46,49,52,54,47,20,61,57,24,55,49,52,49,60,49,48,50,23,23,53,52,57,54,58,52,57,56,56,54,55,52,55,54,50,48,46,50,57,53,52,48,53,53,53,50,56,53,55,26,54,48,51,53,53,50,23,53,59,56,48,51,58,53,52,60,49,46,56,55,54,50,53,29,47,27,56,54,54,54,46,57,54,58,54,54,54,56,48,52,57,56,51,55,50,30,55,52,49,54,29,56,30,59,51,54,48,36,48,48,48,49,49,55,31,52,52,27,48,55,57,49,52,54,47,59,56,48,52,57,56,49,55,50,49,55,58,49,55,54,22,58,53,89,53,50,52,47,55,55,26,53,53,45,47,22,56,46,50,55,56,59,52,48,56,47,23,53,27,51,68,59,59,56,56,34,54,22,57,49,53,74,56,47,50,51,55,51,47,49,52,57,56,76,52,60,61,51,53,46,50,53,50,48,54,58,82,48,58,25,50,54,23,86,59,64,27,51,51,55,53,51,56,57,54,50,52,56,69,61,55,59,53,49,57,23,28,55,50,51,52,62,48,52,57,27,58,60,72,52,53,50,59,58,53,54,71,58,65,70,75,76,57,28,59,57,49,60,55,50,25,23,48,69,68,48,48,68,52,49,30,54,58
80,49,49,53,55,54,51,50,53,48,53,51,51,50,52,42,52,53,50,50,47,35,47,40,49,53,52,54,54,52,51,53,56,51,57,53,50,54,51,54,52,32,57,52,48,51,54,49,53,50,47,52,48,57,50,51,49,54,52,41,51,58,53,47,57,48,52,52,55,50,48,49,54,54,54,55,51,48,52,55,32,-10,24,57,48,48,51,50,57,24,25,53,24,34,22,51,58,48,56,46,49,51,51,53,53,50,50,24,52,51,54,53,54,52,54,56,55,59,52,55,52,51,46,50,40,49,54,53,53,24,53,51,52,50,57,52,54,56,56,49,54,53,52,48,51,51,54,26,50,50,55,51,59,57,50,47,54,53,53,29,55,30,48,54,53,25,55,50,26,55,54,59,59,54,54,55,47,52,55,57,53,54,27,52,52,53,47,50,30,55,33,63,53,53,25,33,48,25,49,50,56,55,30,53,53,30,48,55,58,52,53,54,50,60,54,50,59,55,55,51,55,51,50,52,56,24,54,55,23,59,47,67,51,59,54,55,55,53,28,54,56,23,23,23,54,47,56,53,53,56,53,49,55,48,46,50,56,43,57,51,45,49,58,32,59,40,60,55,54,56,56,49,26,51,51,53,49,24,32,49,54,51,53,62,62,52,44,48,51,57,54,52,55,59,83,52,59,26,51,55,46,70,52,65,30,54,53,27,55,55,57,59,56,27,53,65,64,53,57,63,54,54,59,25,29,28,21,54,58,50,50,46,59,42,60,62,73,51,59,60,61,60,50,59,64,28,66,71,72,78,56,48,52,58,51,60,56,81,26,44,44,69,70,45,47,69,42,48,63,65,57
81,25,25,54,30,31,27,31,29,56,32,52,54,30,28,29,29,33,28,52,25,30,34,22,27,55,53,60,30,28,26,32,32,55,33,33,29,30,27,35,27,30,57,36,57,27,31,31,33,55,29,28,27,33,26,28,51,30,29,30,28,34,62,29,32,43,28,31,56,33,50,52,60,30,32,33,59,35,29,65,30,29,-10,48,35,37,62,52,52,35,53,50,30,54,41,60,54,38,60,51,53,39,37,54,39,52,44,25,52,60,53,47,55,48,55,54,49,60,44,49,31,52,50,48,50,60,48,29,52,41,60,39,51,38,61,65,48,52,51,42,50,50,56,44,51,60,65,51,47,49,56,50,59,57,51,35,57,60,48,42,60,51,45,54,51,52,52,66,40,61,52,57,65,50,56,57,42,61,45,52,55,53,49,50,61,53,32,39,54,39,50,57,53,59,36,53,30,33,50,46,50,50,56,46,60,48,37,53,60,50,53,52,54,64,53,50,66,46,54,50,54,61,51,56,57,36,53,31,49,50,50,78,51,65,41,54,50,54,54,50,59,34,30,30,54,54,43,60,34,38,32,46,54,39,21,41,53,56,67,59,57,60,68,57,54,30,60,48,50,63,52,35,40,52,45,49,41,34,56,56,65,57,56,57,57,54,52,41,47,54,49,49,52,54,78,41,63,30,48,57,38,62,71,40,34,46,43,45,46,51,53,51,53,47,54,50,51,53,51,54,60,54,53,47,57,58,51,50,35,54,37,45,53,45,46,60,54,45,59,44,48,48,44,55,47,54,41,57,73,57,52,45,47,56,46,36,31,79,37,46,28,67,73,46,27,51,38,48,61,56,53
82,50,47,52,49,51,50,53,50,53,45,50,53,53,49,48,49,53,49,47,45,54,46,40,50,53,54,50,56,48,49,45,53,50,53,51,50,54,50,47,50,44,53,48,53,47,53,49,46,53,50,51,48,53,49,47,49,52,50,49,51,53,53,49,53,49,52,54,56,49,49,51,55,50,54,51,53,52,48,52,54,51,37,-10,25,22,53,47,47,52,52,51,50,51,47,52,25,51,49,52,51,22,49,52,25,50,50,47,49,50,53,49,45,49,53,56,51,52,50,54,22,50,48,50,50,50,53,53,52,48,50,54,49,47,51,55,51,53,53,49,49,51,50,51,46,53,53,52,53,47,48,45,64,54,51,48,49,56,49,47,53,49,44,49,47,52,47,54,48,51,42,53,53,52,55,44,28,51,55,54,56,52,48,49,51,54,50,48,51,54,51,57,49,50,52,51,49,28,54,50,53,52,53,50,50,50,48,54,52,49,50,50,42,53,43,53,54,55,51,54,55,51,50,51,53,48,54,52,46,27,52,66,50,53,50,51,47,52,52,48,51,22,20,17,55,55,50,50,54,54,54,46,53,46,22,47,57,68,76,53,72,50,63,44,61,34,76,55,51,69,52,47,50,50,50,48,50,46,53,51,55,73,51,58,41,66,52,45,52,67,48,45,55,52,78,49,52,19,54,70,40,53,71,27,46,57,47,50,54,47,51,69,45,57,65,61,52,64,49,49,64,54,71,50,61,68,61,51,25,45,47,45,20,51,46,69,67,57,68,45,52,47,53,65,31,49,53,52,71,71,59,51,66,63,49,26,24,55,37,43,23,64,71,44,37,67,44,61,53,58,43
83,53,51,54,54,29,25,32,27,54,32,54,56,28,26,53,28,57,26,26,50,60,32,29,52,31,54,53,57,53,51,32,28,52,63,39,53,47,57,56,26,40,55,34,51,53,55,40,32,53,28,50,52,55,52,26,52,53,50,52,54,59,55,28,61,48,27,56,30,32,46,54,55,28,45,57,54,32,29,62,30,51,33,34,-10,33,62,56,55,45,54,56,28,52,24,57,46,29,56,54,57,43,55,55,37,53,53,31,51,52,55,52,56,51,58,54,56,63,29,57,48,53,53,28,51,52,52,51,53,28,54,52,52,27,56,53,52,56,53,28,53,54,53,52,52,55,60,53,51,53,51,53,57,59,55,30,49,57,55,27,57,50,48,53,52,55,58,62,28,57,59,59,58,53,56,59,33,60,57,55,58,58,53,54,60,52,32,60,54,52,52,62,52,54,30,55,28,33,55,27,54,52,56,52,56,50,28,56,62,54,54,51,55,61,53,54,55,54,57,57,56,54,47,52,58,27,61,52,52,51,53,74,55,55,50,49,54,53,54,55,58,30,29,27,64,53,51,60,50,55,52,28,49,25,32,27,55,56,59,62,60,60,60,54,61,28,58,53,51,58,55,28,27,28,52,53,28,26,53,60,65,72,55,61,54,53,63,24,56,58,52,52,51,63,73,28,62,30,52,59,28,76,50,44,28,48,50,55,55,56,54,58,59,53,58,58,54,55,58,61,60,54,56,52,59,58,56,52,57,65,28,54,55,51,50,55,59,53,58,51,58,43,49,52,47,58,71,62,55,58,59,52,53,53,51,54,44,74,28,28,50,55,72,27,32,71,44,57,55,75,52
84,52,50,56,30,28,55,40,28,54,53,54,54,53,27,52,52,57,27,53,25,60,31,29,56,37,54,52,56,49,51,31,54,51,62,39,28,50,57,28,54,34,54,31,51,54,55,34,53,53,31,53,25,54,52,27,51,32,29,53,54,58,53,30,62,51,54,32,58,31,49,55,55,28,47,29,53,29,31,62,32,51,35,32,33,-10,61,58,55,49,53,56,27,52,24,59,50,28,58,54,56,53,55,57,56,56,48,29,55,51,55,56,58,44,58,54,54,62,28,53,48,55,51,27,50,54,54,51,53,27,53,54,52,27,58,60,56,56,58,27,56,55,55,53,51,55,60,53,51,55,57,50,57,59,54,32,58,57,26,49,57,53,48,53,58,56,57,58,31,57,58,58,58,54,56,40,50,59,56,47,55,57,53,50,59,55,29,59,54,61,52,61,55,54,29,53,27,41,55,27,54,58,55,53,57,52,27,57,61,53,52,56,53,61,54,52,55,52,56,53,58,53,31,34,38,26,61,54,26,54,53,73,54,62,50,47,57,55,55,55,58,29,28,27,62,57,56,60,54,58,54,27,54,25,29,27,54,61,59,58,61,60,60,57,61,27,59,55,59,57,58,27,27,52,53,49,27,26,59,60,64,72,61,60,40,53,62,48,55,56,42,52,56,62,75,27,54,29,55,58,27,76,56,59,29,55,46,56,55,55,53,52,57,54,54,57,59,53,53,59,60,54,60,55,56,59,56,53,56,61,27,50,52,55,54,55,56,51,60,55,62,61,53,56,59,57,68,70,54,56,59,53,55,60,57,54,57,59,28,52,52,59,72,27,29,71,48,53,63,59,32
85,47,48,51,53,54,51,51,54,41,52,50,48,52,53,46,45,52,42,49,48,54,51,43,47,41,53,47,56,53,50,54,53,48,52,54,43,63,51,47,52,49,53,47,53,51,51,52,51,44,45,52,53,53,46,52,49,52,50,51,54,53,50,44,52,52,53,53,57,52,52,51,52,50,54,56,51,45,50,52,48,44,50,53,52,51,-10,43,52,16,50,54,44,47,41,55,53,44,49,52,46,53,53,47,45,50,52,49,51,47,53,55,56,54,57,52,52,51,45,56,53,52,49,44,47,52,54,52,54,44,48,53,50,43,48,48,57,54,51,44,53,51,51,56,20,53,54,54,52,47,55,48,47,54,44,46,52,57,53,26,52,51,48,52,55,54,51,54,45,51,51,52,50,49,55,53,48,53,54,55,57,55,47,51,47,57,50,51,51,54,51,56,50,49,45,52,44,50,45,44,53,54,51,53,47,49,44,54,52,49,51,51,44,53,54,52,31,56,51,54,54,51,52,53,53,43,51,54,42,47,48,69,50,53,54,52,56,54,49,55,51,45,45,17,58,50,52,49,50,53,51,44,53,42,44,43,53,24,75,47,42,50,63,51,53,17,54,46,53,69,49,45,43,44,44,52,44,42,46,51,51,69,51,51,55,55,52,41,51,57,54,46,55,52,77,44,50,19,54,51,39,64,25,71,24,66,52,53,54,24,56,53,54,45,54,53,64,63,63,61,64,54,70,43,68,24,40,51,71,46,44,52,66,53,62,69,67,25,68,57,66,72,59,47,72,65,73,65,70,72,59,44,66,48,63,56,67,78,43,42,45,26,71,43,45,66,61,46,71,76,68
86,51,49,53,47,57,49,52,48,45,52,53,52,50,52,49,46,53,46,51,49,54,50,41,47,56,56,51,59,45,53,49,54,49,56,49,47,57,54,51,46,50,56,51,54,47,54,50,47,48,49,55,49,56,46,45,50,46,50,46,56,52,53,46,56,54,50,55,55,55,53,53,54,51,55,57,50,50,52,29,55,48,45,52,51,53,47,-10,45,20,29,55,48,52,45,48,52,48,52,51,54,51,54,52,45,51,50,53,51,51,54,46,59,54,60,54,48,50,49,50,49,51,51,48,46,50,50,49,49,48,28,50,51,47,52,52,50,52,51,48,51,51,51,48,28,52,57,49,50,50,50,42,50,54,52,49,54,57,55,29,52,52,23,46,51,54,44,57,49,52,54,52,52,47,56,52,48,56,55,54,54,49,46,52,54,57,50,53,52,50,52,55,40,23,49,55,21,51,53,48,54,51,55,54,50,26,48,57,55,52,51,51,54,56,49,54,52,52,53,55,53,45,54,53,54,47,56,50,46,47,51,73,44,56,50,49,56,51,49,55,53,50,50,20,58,48,50,48,48,54,53,48,45,45,48,47,57,53,55,56,57,53,56,52,57,21,55,51,50,54,49,49,44,48,48,51,49,22,26,54,49,75,53,43,58,47,49,22,54,58,45,53,45,55,81,48,55,22,56,57,43,68,62,54,25,53,22,58,56,25,48,41,23,34,51,43,50,67,21,46,49,46,61,47,68,60,64,54,55,50,47,47,69,56,50,62,70,46,41,43,49,68,62,65,52,46,56,49,49,63,63,45,49,30,47,43,57,81,43,47,20,54,74,47,43,66,45,49,74,78,68
87,49,47,51,45,50,47,51,51,50,50,51,50,48,49,49,44,51,48,50,47,52,48,40,48,54,53,50,50,43,51,47,48,47,54,53,51,55,52,50,47,48,54,48,52,49,50,51,47,47,46,51,46,54,50,43,49,50,51,44,52,50,51,44,54,47,47,53,53,54,47,51,52,56,48,55,50,48,47,53,55,54,43,50,47,47,55,43,-10,47,47,51,49,50,50,55,53,50,52,49,52,48,52,51,48,49,48,52,50,51,52,44,57,52,58,48,46,51,49,53,47,49,49,55,47,48,48,47,49,59,49,48,48,55,50,49,48,49,48,49,49,48,49,46,42,50,57,48,47,49,47,40,53,52,50,50,52,55,53,29,50,47,20,45,48,51,42,55,47,51,53,50,54,48,49,50,47,55,53,48,52,55,44,49,53,50,47,51,47,48,48,53,48,48,49,48,19,47,48,47,48,49,55,52,39,24,47,54,53,51,50,48,52,55,49,48,49,53,51,53,51,53,55,47,52,47,55,47,47,54,46,92,53,54,48,52,54,48,49,48,51,48,47,19,66,49,48,20,48,52,52,47,48,18,46,48,55,55,53,58,55,55,54,50,55,35,53,49,47,52,47,48,48,51,47,49,51,20,39,53,69,65,63,57,59,50,56,20,52,56,43,55,58,69,79,47,55,37,54,54,41,77,55,52,23,55,47,59,57,54,46,54,60,37,63,59,48,58,44,44,59,55,65,48,54,58,52,52,52,59,47,47,54,57,48,71,68,55,54,59,47,54,56,64,50,44,54,47,72,73,59,47,56,53,53,50,53,80,21,48,19,70,65,45,48,64,63,62,74,79,69
88,50,50,55,54,55,55,54,56,24,52,54,51,53,53,52,28,37,25,53,50,60,36,31,52,57,54,53,55,53,51,55,54,51,37,42,27,52,56,30,50,41,43,31,51,53,56,42,53,27,28,49,50,40,51,53,51,52,49,51,54,44,55,28,36,50,53,55,57,54,48,54,54,55,46,56,53,30,51,55,51,27,33,62,45,49,26,26,54,-10,53,54,27,51,24,56,59,27,55,53,56,53,54,56,55,51,48,32,50,51,54,52,56,55,58,53,57,61,28,56,52,53,50,27,50,52,52,53,53,27,53,52,52,26,56,53,52,55,53,28,53,54,53,52,47,54,59,53,51,53,51,48,57,58,52,29,57,56,53,26,44,53,49,53,52,53,57,57,28,56,53,42,57,53,55,58,52,55,56,54,55,57,53,53,60,54,33,56,52,52,53,61,52,50,29,54,27,33,55,27,54,53,55,55,56,44,27,55,61,50,54,52,55,59,53,52,55,56,56,53,55,54,55,54,56,26,61,54,25,58,31,52,51,62,54,57,56,52,54,55,57,36,29,27,65,53,52,58,54,56,54,27,55,25,32,26,55,51,59,57,53,56,53,54,61,27,57,53,51,58,56,28,26,27,27,49,28,26,53,59,63,71,55,61,63,52,48,24,36,56,52,52,43,36,72,28,56,28,53,58,27,48,52,70,27,57,49,55,54,51,59,60,49,54,56,57,59,57,48,60,60,53,59,27,56,51,49,55,58,58,27,54,59,54,61,55,58,52,60,59,59,60,59,56,69,56,56,71,54,64,54,57,55,56,53,40,52,74,27,46,47,53,70,27,33,70,54,54,56,59,59
89,46,50,54,52,45,50,51,53,52,50,54,54,48,50,49,50,57,50,53,25,55,50,43,53,57,50,48,53,49,49,47,51,46,57,49,54,52,52,55,51,49,49,51,55,52,53,50,49,47,48,51,49,49,50,49,51,51,56,51,50,53,27,48,57,50,52,52,55,49,50,53,55,54,52,53,28,51,42,29,50,26,48,58,51,49,56,30,51,49,-10,44,49,51,48,57,56,22,55,52,50,53,55,52,51,53,24,50,53,51,56,51,56,52,56,51,54,56,49,55,48,48,48,52,48,49,52,50,51,50,49,51,50,49,53,49,52,52,46,51,54,50,52,22,31,52,58,50,51,51,52,50,51,61,48,48,55,50,48,28,53,50,25,50,50,50,55,58,50,56,56,53,53,54,51,53,50,51,56,51,55,57,24,50,55,53,50,54,46,53,51,56,53,34,51,46,22,22,52,51,51,54,53,51,52,26,48,56,56,26,52,54,55,57,54,51,52,55,56,52,54,56,56,51,57,47,58,51,49,57,21,77,53,57,51,57,57,54,52,52,53,48,48,22,59,54,51,57,48,57,51,50,53,22,48,50,54,56,76,62,57,56,68,54,55,22,55,51,51,73,51,50,24,51,47,49,50,43,47,53,71,68,51,53,60,50,52,25,49,58,57,43,53,61,82,51,57,46,53,53,22,70,58,63,25,52,52,53,57,53,49,54,53,29,56,55,68,57,52,60,52,56,57,23,55,54,47,48,55,56,45,52,56,55,58,74,71,26,57,62,58,57,59,65,62,54,80,69,49,76,44,50,58,52,52,67,55,83,24,48,50,60,67,48,50,67,66,57,77,82,73
90,50,49,54,50,46,49,53,38,53,48,50,55,51,40,52,51,54,51,46,50,60,49,30,51,55,51,51,53,46,49,47,55,50,61,44,34,54,50,54,50,46,54,52,55,51,51,49,54,52,52,51,50,54,48,51,49,54,52,53,49,58,56,52,61,52,50,54,56,53,52,49,56,51,51,53,55,50,53,61,54,53,45,58,53,53,60,56,55,50,44,-10,26,53,48,48,59,28,57,49,44,53,51,51,58,50,28,23,53,50,59,50,51,52,53,55,54,60,51,54,52,50,48,52,50,50,53,52,33,47,56,53,24,32,58,55,51,55,47,52,32,33,51,26,46,54,53,32,50,50,55,51,56,56,53,48,60,51,30,53,56,53,50,52,50,45,54,60,23,59,53,58,54,30,52,54,54,55,55,54,55,51,31,52,52,52,50,50,46,56,53,54,53,49,26,46,27,23,25,26,55,52,55,50,56,48,25,54,60,50,52,54,50,60,52,54,56,55,56,53,53,59,54,52,61,28,55,54,28,52,22,66,50,55,55,55,53,52,55,54,57,22,24,26,56,53,55,57,49,60,52,50,53,26,23,34,48,56,63,58,57,58,64,55,52,26,58,32,49,57,51,50,32,51,52,53,50,30,54,53,54,58,56,53,51,53,52,48,53,52,29,44,28,60,80,50,54,27,50,57,26,69,65,63,28,54,53,28,52,56,55,55,35,55,34,51,59,57,62,64,60,53,50,30,54,53,49,57,56,57,27,27,65,27,54,78,76,27,57,54,57,52,26,52,63,58,75,74,77,76,45,26,29,54,53,55,64,81,32,27,51,60,75,50,48,52,55,30,76,81,76
91,25,26,29,30,36,53,29,31,28,29,29,29,35,31,30,27,52,29,29,51,55,29,23,30,29,32,49,33,31,29,32,59,55,64,32,31,38,30,32,30,29,63,31,32,30,37,30,29,36,28,31,30,57,28,30,27,30,50,52,31,59,60,28,60,31,32,31,34,29,31,30,30,34,34,34,28,32,28,74,61,29,31,62,30,29,56,55,59,29,54,31,-10,48,40,62,69,37,58,58,51,49,55,56,54,55,45,32,53,48,51,46,52,49,51,58,45,66,29,50,49,49,46,26,55,55,47,50,54,20,51,53,50,36,59,58,44,54,51,25,45,52,55,43,53,53,67,49,46,56,61,53,64,58,52,37,66,54,49,39,59,51,46,50,46,55,55,70,37,65,55,59,61,49,36,59,49,62,50,53,54,63,45,60,61,48,43,61,52,45,51,58,53,57,37,53,28,42,44,38,51,55,52,51,64,49,25,44,73,54,52,51,59,67,58,55,68,49,50,49,65,57,54,61,66,35,65,54,48,58,54,81,55,61,43,52,35,51,54,49,61,37,31,39,58,55,35,61,51,66,53,24,53,38,33,42,53,61,61,62,56,55,56,59,58,40,64,46,52,53,56,39,41,44,31,49,44,34,55,53,69,58,55,50,58,54,53,43,53,50,48,50,55,66,78,31,61,33,42,58,30,77,48,56,34,55,47,48,54,49,51,58,56,49,54,52,51,56,50,48,51,38,54,42,59,53,51,43,58,53,37,44,61,48,48,54,55,47,58,42,61,53,53,56,61,58,72,66,58,58,50,49,53,56,48,54,53,80,38,39,48,58,73,31,44,58,47,48,64,64,55
92,48,49,53,37,54,51,50,52,54,54,50,55,50,51,41,51,55,50,50,47,34,47,40,50,57,51,54,53,51,50,53,54,48,59,53,50,54,51,56,51,39,51,50,48,51,53,46,51,50,47,51,50,51,49,51,49,45,50,48,51,55,29,47,59,48,50,52,48,50,48,51,55,54,53,51,53,48,51,58,48,34,48,57,48,48,53,53,53,47,50,52,42,-10,21,53,59,25,51,49,50,52,51,53,55,50,51,23,51,49,53,50,53,48,57,52,55,59,53,50,50,50,49,50,49,50,50,53,51,23,24,49,50,25,53,51,50,56,51,47,51,26,50,50,52,51,60,51,49,50,49,50,53,56,53,25,56,59,51,28,55,52,49,54,50,55,53,60,25,55,54,55,55,50,58,47,53,48,57,51,55,50,27,51,54,57,50,50,54,50,30,58,50,51,50,52,24,50,55,50,54,28,55,52,53,28,23,55,58,52,52,50,50,60,51,54,59,55,55,57,55,57,55,52,56,48,54,56,54,54,55,91,53,59,47,55,55,50,51,49,55,47,23,23,49,51,50,56,54,56,54,49,55,51,23,25,58,53,57,51,46,57,57,51,59,24,58,51,49,56,56,48,26,53,53,51,48,24,52,58,52,77,47,61,61,48,59,22,57,57,53,52,30,59,68,47,59,26,54,50,24,86,52,73,31,54,55,28,60,31,51,59,54,53,55,59,58,59,57,63,64,54,71,54,59,28,55,53,58,53,50,51,59,56,25,61,73,51,60,50,61,60,51,27,72,62,75,71,74,60,61,27,51,54,53,69,47,69,27,50,46,72,70,47,46,67,53,54,74,74,65
93,50,51,54,53,54,33,54,52,36,55,34,52,28,30,52,52,56,29,28,25,58,25,26,33,58,30,52,53,30,37,50,55,51,63,45,28,47,50,55,31,43,54,56,26,32,53,44,54,28,25,37,32,54,39,29,32,53,53,53,29,59,56,25,55,26,53,56,56,54,26,34,33,55,50,55,59,26,51,63,26,27,40,58,26,26,52,52,59,25,53,53,40,27,-10,54,60,28,45,39,54,57,56,55,56,50,45,26,56,51,57,50,53,56,56,57,56,60,51,56,48,47,39,28,52,39,56,54,55,28,52,56,42,29,59,63,55,53,56,27,53,48,47,55,50,42,56,53,51,53,60,50,57,60,55,25,60,57,52,51,59,52,50,54,53,52,53,57,25,59,56,59,59,52,56,58,54,57,57,59,56,56,54,50,55,56,50,60,55,55,52,61,34,57,49,56,28,50,55,28,56,55,56,52,57,52,28,57,62,55,54,52,56,60,54,58,57,59,57,58,58,59,56,59,62,30,58,57,41,57,56,69,37,44,54,51,56,54,53,57,58,25,26,28,59,59,58,58,57,60,58,28,62,33,26,46,54,57,48,59,44,45,35,59,65,28,57,52,59,61,60,27,49,51,46,46,27,30,55,46,63,56,52,60,63,54,57,49,56,54,51,49,53,60,68,50,60,27,57,59,28,72,62,70,27,59,56,55,56,57,61,57,57,52,60,60,60,59,54,61,61,56,60,50,55,55,42,52,57,62,28,48,60,54,52,40,59,51,50,59,63,61,52,54,60,55,68,60,55,60,57,54,51,56,56,57,60,70,28,28,52,57,72,28,52,71,59,57,57,77,58
94,53,46,52,48,54,45,48,36,54,52,45,53,46,43,48,49,55,49,49,51,55,45,34,49,57,47,53,52,57,44,48,55,51,57,48,50,53,46,53,44,50,52,48,56,49,46,51,52,53,50,50,50,55,44,48,52,47,49,50,51,45,54,49,56,47,45,49,47,52,47,44,55,49,46,55,54,47,50,54,58,46,50,53,49,51,57,45,54,48,53,43,52,49,44,-10,50,53,53,52,26,51,56,51,53,54,46,49,52,53,55,46,46,49,53,55,49,55,46,49,47,50,48,54,46,44,51,46,30,61,52,46,49,51,54,29,55,50,49,55,46,46,46,48,48,53,52,47,45,45,54,47,53,56,51,45,47,58,45,48,53,50,48,50,46,51,55,58,18,54,49,53,56,46,55,51,50,50,54,52,57,27,27,51,49,53,53,53,50,56,50,56,48,44,50,49,23,49,55,45,55,52,55,45,45,50,45,55,56,48,50,46,50,55,27,55,52,50,54,54,33,54,52,51,56,23,58,48,50,57,55,90,42,57,55,48,55,51,47,57,54,45,19,21,50,47,51,48,45,56,56,46,48,44,47,26,53,59,57,57,55,54,58,56,57,38,53,54,54,54,56,45,26,53,54,51,45,24,51,55,47,76,54,58,57,47,55,46,55,56,52,54,24,55,76,53,51,23,53,57,44,76,52,70,23,51,21,55,47,50,53,62,29,20,33,24,68,57,44,64,66,52,28,47,62,54,60,46,49,48,46,54,62,50,64,64,71,45,43,49,64,63,46,50,74,26,76,69,66,71,56,50,55,61,49,49,61,82,30,46,42,68,27,43,46,45,50,45,71,76,72
